0,1,2,3,4,y
1.0,-0.6153919442874419,-0.7410914180368473,0.0,1.0,0
1.0,-1.194395145707838,0.981244616514389,0.0,0.0,1
1.0,-0.9048935449976399,-0.7304188865746375,1.0,0.0,0
1.0,-1.7010229469506843,-0.8709714651863988,0.0,1.0,0
1.0,-0.6877673444649913,0.13944772121878724,0.0,0.0,0
1.0,-1.1220197455302883,1.3715094899618998,1.0,1.0,1
1.0,-0.6877673444649913,-0.1743052917666632,1.0,1.0,0
1.0,0.9768668596186472,-0.8060034323944466,0.0,1.0,0
1.0,-1.194395145707838,-0.3175838772002758,1.0,1.0,0
1.0,-1.4115213462404863,-1.0408545763844426,0.0,1.0,0
1.0,1.2663684603288452,0.4098605606747199,1.0,0.0,0
1.0,-0.03638874286704588,-0.11001173312637974,0.0,1.0,0
1.0,0.5426144585533501,0.43002818770773044,1.0,1.0,0
1.0,0.5426144585533501,-1.117739911592277,0.0,1.0,0
1.0,-0.47064114393234285,0.10206518764842468,0.0,0.0,0
1.0,-0.18113954322214487,-0.3663410397667532,0.0,0.0,0
1.0,-0.7601427446425408,-0.20530380344844507,1.0,0.0,0
1.0,0.03598665731050362,-0.48225578142266656,1.0,1.0,0
1.0,-1.0496443453527389,-0.6555545707806891,0.0,1.0,0
1.0,-0.3258903435772439,-0.13774468693528427,0.0,1.0,0
1.0,-0.5430165441098924,0.8477604737151356,0.0,1.0,0
1.0,1.4834946608614936,1.350371340886653,0.0,1.0,0
1.0,0.6873652589084491,0.4430164391505399,0.0,1.0,0
1.0,0.32548825802070164,2.57770535649809,1.0,0.0,1
1.0,0.7597406590859986,-0.9129234314343583,1.0,1.0,0
1.0,-0.47064114393234285,-1.7918311504777242,1.0,1.0,0
1.0,0.8321160592635481,-0.2129578784254421,1.0,1.0,0
1.0,-0.3982657437547934,0.09951765596219925,1.0,1.0,0
1.0,1.1939930601512956,-1.38993354664404,1.0,0.0,0
1.0,-0.6153919442874419,0.6861512103079247,0.0,0.0,0
1.0,-1.194395145707838,1.427517256981059,0.0,1.0,1
1.0,-1.483896746418036,-0.16278304795470225,0.0,0.0,0
1.0,-0.10876414304459538,-0.09315786794477514,0.0,0.0,0
1.0,0.32548825802070164,0.5210139723393538,0.0,1.0,0
1.0,-1.339145946062937,-0.6274529725586623,1.0,0.0,0
1.0,0.3978636581982511,1.3719005701933316,1.0,0.0,0
1.0,1.1216176599737462,0.3243096888110025,0.0,1.0,0
1.0,1.6282454612165926,-0.4274017165758217,0.0,0.0,0
1.0,1.2663684603288452,-0.4629572995179418,0.0,0.0,0
1.0,0.7597406590859986,-1.758911694888882,0.0,0.0,0
1.0,1.3387438605063946,-0.5953126856463883,1.0,0.0,0
1.0,0.18073745766560262,0.6461531636992647,1.0,0.0,0
1.0,1.0492422597961966,-0.9578211014010753,1.0,1.0,0
1.0,-1.339145946062937,0.7158524543299108,0.0,1.0,1
1.0,0.03598665731050362,0.07452194174528255,0.0,1.0,0
1.0,0.6149898587308996,-0.5228528955626259,1.0,1.0,0
1.0,1.700620861394142,1.3762561408380207,0.0,1.0,0
1.0,-0.7601427446425408,0.49571652064148103,1.0,1.0,0
1.0,1.6282454612165926,-0.7851876224502228,0.0,1.0,0
1.0,1.700620861394142,-2.0930467949763822,1.0,1.0,0
1.0,-0.5430165441098924,0.487394858875495,1.0,0.0,0
1.0,-0.18113954322214487,1.204649244111621,1.0,0.0,1
1.0,0.6149898587308996,-0.016268819276799344,0.0,0.0,0
1.0,-1.0496443453527389,-2.1300551417178224,1.0,0.0,0
1.0,-0.7601427446425408,0.509193795207669,1.0,1.0,0
1.0,-0.9048935449976399,0.5728783645810217,1.0,1.0,0
1.0,-1.339145946062937,-0.49311342668769953,1.0,0.0,0
1.0,1.700620861394142,-1.8858807267104494,0.0,0.0,0
1.0,-0.9048935449976399,0.20484561499855894,0.0,1.0,0
1.0,0.32548825802070164,0.609494114408074,0.0,0.0,0
1.0,-1.7010229469506843,-0.22664784829733386,0.0,0.0,0
1.0,0.8321160592635481,0.46181608782593603,0.0,1.0,0
1.0,-0.3258903435772439,0.2660294932794339,1.0,1.0,0
1.0,-0.18113954322214487,-0.5787941409288595,0.0,0.0,0
1.0,1.1216176599737462,-0.9703684527734645,1.0,1.0,0
1.0,-0.9048935449976399,2.004604061053934,0.0,1.0,1
1.0,1.2663684603288452,-0.2049681767817262,0.0,0.0,0
1.0,1.700620861394142,-0.10105153394461316,1.0,1.0,0
1.0,0.3978636581982511,-0.8944295439110673,1.0,1.0,0
1.0,1.6282454612165926,-1.0056961173111696,0.0,1.0,0
1.0,-0.5430165441098924,-0.0952259362091236,1.0,0.0,0
1.0,0.9044914594410977,1.5987903651548145,0.0,0.0,0
1.0,-0.2535149433996944,-1.2419113543478941,1.0,0.0,0
1.0,-1.194395145707838,0.10640826533565595,1.0,1.0,0
1.0,1.2663684603288452,0.10221874173065909,1.0,0.0,0
1.0,0.18073745766560262,-0.03432834341980056,0.0,0.0,0
1.0,-0.9048935449976399,-0.040391715836451014,1.0,1.0,0
1.0,1.1939930601512956,0.6826368583096162,0.0,1.0,0
1.0,1.700620861394142,0.366625431095504,0.0,1.0,0
1.0,-1.7010229469506843,-0.9077933791385604,0.0,1.0,0
1.0,1.3387438605063946,-0.3659512792749431,0.0,0.0,0
1.0,1.6282454612165926,0.08400986928619612,1.0,1.0,0
1.0,-0.7601427446425408,-0.5448882508705503,0.0,0.0,0
1.0,0.3978636581982511,-0.2593669277436937,0.0,0.0,0
1.0,0.3978636581982511,-3.0639791236034273,0.0,0.0,0
1.0,-1.1220197455302883,-1.3739720205612185,1.0,1.0,0
1.0,-0.3258903435772439,1.6517711570496927,1.0,0.0,1
1.0,-0.5430165441098924,-1.7631393401753057,0.0,0.0,0
1.0,1.4834946608614936,-0.8618530211800979,0.0,1.0,0
1.0,0.9768668596186472,-1.0931383449704404,0.0,0.0,0
1.0,0.6873652589084491,-0.637333550581684,0.0,1.0,0
1.0,-1.0496443453527389,-0.7825488713803402,1.0,0.0,0
1.0,1.6282454612165926,-2.793630514660648,1.0,0.0,0
1.0,-0.9772689451751894,0.6409383464391034,1.0,0.0,0
1.0,1.1939930601512956,0.6964037135040951,0.0,1.0,0
1.0,1.0492422597961966,-0.34561746055317144,0.0,0.0,0
1.0,-0.3982657437547934,1.0330931672883068,0.0,0.0,0
1.0,0.6873652589084491,0.690737854737069,1.0,0.0,0
1.0,1.555870061039043,1.0003841030679674,0.0,0.0,0
1.0,1.3387438605063946,-1.1908021602819947,0.0,1.0,0
1.0,-0.7601427446425408,-0.6412551266740506,1.0,0.0,0
1.0,-0.03638874286704588,-0.7687466777950782,1.0,0.0,0
1.0,0.4702390583758006,0.24859141528317508,1.0,0.0,0
1.0,0.9768668596186472,-1.4019061686362218,1.0,1.0,0
1.0,0.25311285784315213,0.020628011233410407,0.0,1.0,0
1.0,-1.4115213462404863,-0.5334208959610526,0.0,1.0,0
1.0,-0.6153919442874419,-0.07617782735730075,1.0,1.0,0
1.0,-0.47064114393234285,0.804945705617012,1.0,1.0,1
1.0,0.03598665731050362,1.007945698164721,1.0,1.0,0
1.0,-0.18113954322214487,-0.923268568463327,1.0,0.0,0
1.0,1.555870061039043,-0.5503833306130527,1.0,0.0,0
1.0,1.3387438605063946,-0.6100333511895353,0.0,0.0,0
1.0,-1.194395145707838,1.1495751736764392,0.0,0.0,1
1.0,1.6282454612165926,1.2430583765471155,0.0,0.0,0
1.0,-0.8325181448200903,-0.6266895549066057,0.0,0.0,0
1.0,1.411119260683944,0.6134429948877864,0.0,0.0,0
1.0,-0.9772689451751894,-0.42118724114181677,0.0,0.0,0
1.0,-1.4115213462404863,-0.5518007713044465,0.0,0.0,0
1.0,0.32548825802070164,0.5205458719111693,0.0,0.0,0
1.0,-1.339145946062937,-0.14615260923789453,0.0,0.0,0
1.0,-1.628647546773135,-0.5380762039318512,1.0,0.0,0
1.0,0.4702390583758006,0.9754029436351822,0.0,0.0,0
1.0,-0.8325181448200903,0.8720499354004781,0.0,1.0,1
1.0,0.3978636581982511,-0.566832767640052,0.0,0.0,0
1.0,-1.2667705458853873,-0.19991343218987395,0.0,1.0,0
1.0,1.411119260683944,0.8035165399631409,0.0,1.0,0
1.0,-1.339145946062937,1.0296133601379265,0.0,1.0,1
1.0,-0.3258903435772439,-1.0901986615625268,1.0,1.0,0
1.0,0.3978636581982511,-0.9321211570168113,1.0,0.0,0
1.0,1.4834946608614936,-0.8762388431930588,0.0,1.0,0
1.0,-0.5430165441098924,-0.2830176350342166,0.0,1.0,0
1.0,1.411119260683944,-1.0127918443908903,1.0,0.0,0
1.0,-1.0496443453527389,-0.7186616842440208,0.0,1.0,0
1.0,0.03598665731050362,-0.9267551707233223,0.0,1.0,0
1.0,-1.1220197455302883,-1.0579833114675388,1.0,0.0,0
1.0,-1.2667705458853873,-1.1328470869817406,0.0,1.0,0
1.0,1.0492422597961966,1.0336222083520035,0.0,1.0,0
1.0,-0.8325181448200903,1.5539178103299045,0.0,1.0,1
1.0,-0.2535149433996944,-0.3825518501153082,0.0,0.0,0
1.0,-1.0496443453527389,1.1541851852561222,1.0,1.0,1
1.0,-0.18113954322214487,0.6695947715515692,1.0,1.0,0
1.0,-0.03638874286704588,0.6063242794586077,1.0,1.0,0
1.0,1.1216176599737462,3.127469188438692,0.0,1.0,1
1.0,0.5426144585533501,0.4170965018241371,0.0,0.0,0
1.0,-0.18113954322214487,-1.4870503034410012,1.0,0.0,0
1.0,-0.9048935449976399,-0.983622180483752,0.0,0.0,0
1.0,-0.10876414304459538,0.7368593879841334,0.0,1.0,0
1.0,0.8321160592635481,-1.2693244962081076,1.0,0.0,0
1.0,-1.339145946062937,-0.14066005361541806,1.0,0.0,0
1.0,-1.339145946062937,-0.7605983829066224,0.0,1.0,0
1.0,-0.3982657437547934,-0.1614319050568076,1.0,0.0,0
1.0,1.0492422597961966,0.06862216105998575,0.0,1.0,0
1.0,-0.03638874286704588,0.2509863599331757,1.0,0.0,0
1.0,-1.0496443453527389,0.42307386411625847,0.0,1.0,0
1.0,-1.483896746418036,-0.5020086920472295,0.0,1.0,0
1.0,0.25311285784315213,0.6997201459110983,0.0,0.0,0
1.0,1.1939930601512956,-0.7393252763038856,0.0,0.0,0
1.0,-0.6153919442874419,0.02806155859471612,1.0,1.0,0
1.0,0.25311285784315213,1.1641415105615491,1.0,0.0,0
1.0,1.2663684603288452,1.7789294526151498,1.0,0.0,0
1.0,-1.1220197455302883,-0.7362459496405023,1.0,1.0,0
1.0,0.9044914594410977,0.6573337236728648,0.0,0.0,0
1.0,-0.3982657437547934,0.2037609074589305,0.0,1.0,0
1.0,-1.194395145707838,0.9731021774844365,0.0,1.0,1
1.0,-0.03638874286704588,1.5722386262845767,0.0,1.0,1
1.0,0.7597406590859986,-1.2723232307793608,0.0,1.0,0
1.0,1.411119260683944,-0.3995121226651927,0.0,0.0,0
1.0,-0.9048935449976399,-0.4341847490927766,1.0,1.0,0
1.0,-0.3982657437547934,-1.2055976518036333,0.0,1.0,0
1.0,-1.2667705458853873,0.7309189970545271,1.0,1.0,1
1.0,-0.18113954322214487,-0.2631428491938366,0.0,0.0,0
1.0,0.25311285784315213,0.02628936237954771,0.0,1.0,0
1.0,-0.6153919442874419,-0.5473190812248251,0.0,0.0,0
1.0,1.700620861394142,-0.6373088204675742,0.0,0.0,0
1.0,-0.2535149433996944,-1.0760184120825607,0.0,0.0,0
1.0,-0.3982657437547934,0.8009849607293682,1.0,1.0,0
1.0,0.03598665731050362,-0.35556540541631976,0.0,1.0,0
1.0,-1.0496443453527389,-1.0562751843431704,0.0,1.0,0
1.0,-1.628647546773135,0.3947970240163788,1.0,0.0,0
1.0,0.4702390583758006,-0.6763807796723772,1.0,1.0,0
1.0,-0.3982657437547934,-1.4174749888090883,0.0,1.0,0
1.0,-1.4115213462404863,-0.9187139456932467,0.0,1.0,0
1.0,1.2663684603288452,0.6293980467268563,0.0,1.0,0
1.0,1.3387438605063946,-0.24264286248299338,1.0,0.0,0
1.0,-0.47064114393234285,0.4494986431594318,1.0,1.0,0
1.0,0.9044914594410977,-0.19995274300174962,0.0,0.0,0
1.0,-1.5562721465955853,0.3200181058226206,0.0,0.0,0
1.0,-0.9772689451751894,0.2081981532693412,1.0,0.0,0
1.0,1.1939930601512956,0.035352116278835125,1.0,1.0,0
1.0,-1.5562721465955853,1.5394699362275863,0.0,1.0,1
1.0,-0.9048935449976399,-1.9547341648188663,1.0,0.0,0
1.0,-0.3258903435772439,-0.0853623698494925,0.0,1.0,0
1.0,-0.5430165441098924,0.4213908824256097,0.0,0.0,0
1.0,0.9768668596186472,0.2246816615516067,1.0,1.0,0
1.0,1.411119260683944,-0.197183932988207,1.0,1.0,0
1.0,0.10836205748805312,0.19851576617356545,0.0,1.0,0
1.0,-0.5430165441098924,0.3243987080107301,1.0,1.0,0
1.0,-1.5562721465955853,-1.7407033951083792,0.0,0.0,0
1.0,-0.6877673444649913,0.40477547739656383,1.0,1.0,0
1.0,0.10836205748805312,-0.29989030200292177,1.0,0.0,0
1.0,0.32548825802070164,-0.6409728921954124,0.0,0.0,0
1.0,-0.47064114393234285,2.2019193317567027,0.0,1.0,1
1.0,-0.9048935449976399,-1.2617379358034655,1.0,1.0,0
1.0,0.32548825802070164,-0.12121760607021506,1.0,0.0,0
1.0,0.8321160592635481,-0.5516238463722123,1.0,0.0,0
1.0,1.0492422597961966,-0.9965560920744148,1.0,0.0,0
1.0,1.3387438605063946,0.5242875916496906,0.0,1.0,0
1.0,0.18073745766560262,0.7998378823710124,1.0,0.0,0
1.0,0.3978636581982511,0.0779989817713786,1.0,0.0,0
1.0,-0.10876414304459538,-0.7289705850770748,1.0,1.0,0
1.0,0.9768668596186472,0.3925556773650418,1.0,0.0,0
1.0,1.6282454612165926,1.2700432638483778,0.0,1.0,0
1.0,-0.18113954322214487,1.6606896337088557,0.0,0.0,1
1.0,-0.8325181448200903,-1.200532988395444,1.0,1.0,0
1.0,-0.10876414304459538,-0.3155044675394013,0.0,1.0,0
1.0,0.10836205748805312,1.37478789093503,1.0,1.0,0
1.0,-1.4115213462404863,0.7335452183687899,0.0,0.0,0
1.0,1.411119260683944,-0.00969899473717683,0.0,0.0,0
1.0,-0.5430165441098924,-0.01736235312945389,0.0,1.0,0
1.0,-1.628647546773135,0.7178135901147296,0.0,1.0,1
1.0,-0.7601427446425408,0.8802387395193897,0.0,0.0,0
1.0,0.3978636581982511,0.7243801096160449,1.0,1.0,0
1.0,1.555870061039043,-0.28305155552586425,1.0,1.0,0
1.0,-1.4115213462404863,-0.8297372742497379,0.0,1.0,0
1.0,-0.03638874286704588,0.02804923745809609,0.0,1.0,0
1.0,0.3978636581982511,-0.5247197759657105,0.0,0.0,0
1.0,1.555870061039043,-0.11393215142515599,1.0,1.0,0
1.0,1.411119260683944,-0.8593098088041888,1.0,1.0,0
1.0,-0.6153919442874419,0.3372717098683506,0.0,1.0,0
1.0,0.7597406590859986,0.057694556767697504,1.0,0.0,0
1.0,-1.628647546773135,-0.1368769512131101,1.0,1.0,0
1.0,-0.7601427446425408,-1.7117078112586175,0.0,0.0,0
1.0,-0.10876414304459538,1.7294030074467464,0.0,0.0,1
1.0,-0.2535149433996944,-0.962733911018304,1.0,1.0,0
1.0,-0.3258903435772439,-0.843869369265696,1.0,0.0,0
1.0,0.8321160592635481,-1.581218198795801,1.0,0.0,0
1.0,1.4834946608614936,-0.6785829218858369,0.0,1.0,0
1.0,-0.5430165441098924,0.20314647390653742,1.0,1.0,0
1.0,-0.6153919442874419,1.3942702804661131,1.0,1.0,1
1.0,-1.194395145707838,1.5721362861373311,0.0,1.0,1
1.0,-1.628647546773135,-1.405169722210792,1.0,1.0,0
1.0,0.9768668596186472,0.19784044475484644,0.0,0.0,0
1.0,0.18073745766560262,-1.60079237043374,1.0,0.0,0
1.0,0.3978636581982511,-1.0942062166953221,0.0,0.0,0
1.0,0.6149898587308996,0.604289906507323,1.0,1.0,0
1.0,0.8321160592635481,0.15505639223588918,0.0,0.0,0
1.0,-1.628647546773135,0.22999064085468318,1.0,0.0,1
1.0,0.4702390583758006,-1.5902713193818916,0.0,0.0,0
1.0,-1.7010229469506843,1.166712767694951,1.0,1.0,1
1.0,-0.03638874286704588,0.31766120649917334,1.0,0.0,0
1.0,0.8321160592635481,0.9572209893577934,0.0,1.0,0
1.0,-0.47064114393234285,1.0365031764992625,0.0,1.0,0
1.0,-0.6877673444649913,0.5268237470432161,0.0,0.0,0
1.0,-1.2667705458853873,-0.23189353511390914,0.0,1.0,0
1.0,-1.0496443453527389,1.188335514480986,1.0,0.0,1
1.0,-1.5562721465955853,0.8203337939584059,1.0,1.0,1
1.0,1.0492422597961966,-0.5903834140992104,1.0,1.0,0
1.0,-1.7010229469506843,-0.779972984048319,1.0,0.0,0
1.0,0.8321160592635481,1.26992675290611,0.0,1.0,0
1.0,-0.9772689451751894,-1.8865875977264712,0.0,1.0,0
1.0,0.10836205748805312,0.6597114931844246,1.0,0.0,0
1.0,-1.0496443453527389,0.47128081577032194,0.0,0.0,0
1.0,1.555870061039043,0.861879154264545,0.0,1.0,0
1.0,-1.4115213462404863,-0.03378088989536854,0.0,1.0,0
1.0,-1.2667705458853873,0.22663025400961573,0.0,0.0,0
1.0,-1.483896746418036,1.8714490241796424,1.0,1.0,1
1.0,-1.5562721465955853,-0.8121141857633867,0.0,1.0,0
1.0,0.8321160592635481,-0.6667520370291534,1.0,0.0,0
1.0,-1.483896746418036,-0.8543593420437209,1.0,0.0,0
1.0,-1.194395145707838,-1.6522315244773675,0.0,1.0,0
1.0,-0.6877673444649913,0.03504737871959205,0.0,1.0,0
1.0,-1.2667705458853873,-0.21147863306740317,0.0,0.0,0
1.0,-0.3258903435772439,-0.4139876846827213,0.0,1.0,0
1.0,1.555870061039043,0.4638999178355537,0.0,0.0,0
1.0,0.3978636581982511,0.17895930843988742,1.0,1.0,0
1.0,1.411119260683944,0.38183436477062055,0.0,0.0,0
1.0,-0.9048935449976399,1.1785583081766233,0.0,0.0,1
1.0,-1.194395145707838,2.000198624272575,1.0,0.0,1
1.0,1.1939930601512956,1.1396296639301475,0.0,0.0,0
1.0,-0.6877673444649913,1.138041119223645,1.0,1.0,1
1.0,1.0492422597961966,-0.07023726628995688,0.0,1.0,0
1.0,-0.47064114393234285,1.6310495065423327,0.0,1.0,1
1.0,0.8321160592635481,-1.5362053110831417,1.0,1.0,0
1.0,1.6282454612165926,1.7803317232440976,0.0,0.0,0
1.0,0.8321160592635481,-2.5108818382772684,0.0,1.0,0
1.0,-1.5562721465955853,2.7209363982073347,0.0,0.0,1
1.0,0.25311285784315213,1.1716600590459016,0.0,1.0,0
1.0,1.700620861394142,1.3983601799460992,1.0,0.0,0
1.0,1.2663684603288452,-0.322266068098949,1.0,1.0,0
1.0,-0.47064114393234285,-0.11678008244167079,0.0,1.0,0
1.0,0.10836205748805312,0.46020156038341564,1.0,1.0,0
1.0,-1.5562721465955853,0.6239059038326004,1.0,1.0,1
1.0,-0.03638874286704588,-0.8725631717891088,1.0,0.0,0
1.0,1.1216176599737462,-0.26916660792446095,0.0,1.0,0
1.0,-1.5562721465955853,1.2653384346156875,0.0,1.0,1
1.0,-0.10876414304459538,-1.650433991447948,0.0,1.0,0
1.0,-1.339145946062937,-1.221063796633951,1.0,0.0,0
1.0,-0.3258903435772439,0.6927663542707311,1.0,0.0,0
1.0,-0.3258903435772439,0.8260463080087418,0.0,1.0,0
1.0,-0.2535149433996944,0.8846548088354936,1.0,1.0,0
1.0,0.03598665731050362,1.489812622439797,0.0,0.0,0
1.0,-0.18113954322214487,0.6147043811438625,0.0,0.0,0
1.0,-0.5430165441098924,-0.08271208695411905,0.0,0.0,0
1.0,-1.4115213462404863,-1.5575786405270093,1.0,0.0,0
1.0,-1.628647546773135,-0.5493242410771603,0.0,0.0,0
1.0,-1.0496443453527389,-0.7109729350127099,1.0,0.0,0
1.0,-1.194395145707838,0.021003618070621736,1.0,0.0,0
1.0,0.18073745766560262,-1.1076213163987518,0.0,1.0,0
1.0,0.32548825802070164,0.20479635105018865,0.0,1.0,0
1.0,-0.47064114393234285,1.3914118191340652,0.0,1.0,1
1.0,-0.3258903435772439,0.7534859178768484,1.0,1.0,0
1.0,1.4834946608614936,0.6560385015360072,1.0,1.0,0
1.0,-0.18113954322214487,-0.32406841132386227,1.0,0.0,0
1.0,-0.3258903435772439,-1.1454663349751741,1.0,1.0,0
1.0,-1.483896746418036,-1.2472607179377648,1.0,0.0,0
1.0,1.1939930601512956,-2.392187467360456,0.0,0.0,0
1.0,-0.5430165441098924,-0.9775658566773462,0.0,1.0,0
1.0,-0.3982657437547934,0.7488930585433916,1.0,0.0,0
1.0,0.3978636581982511,1.3296475355761677,0.0,0.0,0
1.0,-1.4115213462404863,-0.23771405315026445,1.0,1.0,0
1.0,-0.9772689451751894,-1.0833447306274806,1.0,0.0,0
1.0,-0.6153919442874419,-0.6826529456434939,0.0,0.0,0
1.0,-1.628647546773135,0.20007888292965034,0.0,1.0,0
1.0,1.4834946608614936,0.38128180410517437,1.0,1.0,0
1.0,-0.03638874286704588,0.010648792787838784,0.0,0.0,0
1.0,0.5426144585533501,0.10158878333405812,0.0,1.0,0
1.0,-0.03638874286704588,0.9123287677565712,0.0,0.0,0
1.0,0.8321160592635481,-1.4263813313700813,1.0,1.0,0
1.0,0.7597406590859986,-0.7614360804279872,1.0,0.0,0
1.0,0.5426144585533501,0.19978058977426383,0.0,0.0,0
1.0,-0.6877673444649913,-0.2648274099166496,0.0,1.0,0
1.0,1.2663684603288452,0.39101136184568214,0.0,0.0,0
1.0,-1.4115213462404863,0.3474675920043228,0.0,0.0,0
1.0,-1.339145946062937,1.6866391685004667,1.0,1.0,1
1.0,1.1216176599737462,1.386075916455393,1.0,1.0,0
1.0,-1.628647546773135,-0.08637497278532563,0.0,1.0,0
1.0,-0.6153919442874419,-1.031278629842026,0.0,1.0,0
1.0,-1.0496443453527389,-0.04200090546232188,0.0,0.0,0
1.0,1.2663684603288452,-1.1171955865486227,1.0,0.0,0
1.0,-0.9772689451751894,1.951488951704508,0.0,0.0,1
1.0,0.6873652589084491,-0.7731428344607206,1.0,1.0,0
1.0,0.4702390583758006,0.21063541917970696,1.0,1.0,0
1.0,0.9044914594410977,-1.2105871484069846,1.0,0.0,0
1.0,0.4702390583758006,-1.7749374631099513,0.0,1.0,0
1.0,-0.3982657437547934,-1.4301283049222797,0.0,0.0,0
1.0,1.6282454612165926,-0.2329077220938517,1.0,1.0,0
1.0,-0.3258903435772439,1.521473323230852,0.0,0.0,1
1.0,-0.3258903435772439,-0.33976891793787223,0.0,1.0,0
1.0,-0.47064114393234285,-1.0482494578818669,1.0,1.0,0
1.0,0.6149898587308996,0.4895193304909451,0.0,1.0,0
1.0,-0.6877673444649913,-2.0107259561930584,0.0,0.0,0
1.0,0.4702390583758006,0.3705551004789063,1.0,1.0,0
1.0,-0.3982657437547934,-0.8790176070735538,0.0,0.0,0
1.0,-0.5430165441098924,0.08810076774024544,1.0,0.0,0
1.0,1.555870061039043,0.7557978133799478,1.0,1.0,0
1.0,-0.3982657437547934,0.07882396954246107,0.0,0.0,0
1.0,-1.1220197455302883,1.8241370088962054,1.0,0.0,1
1.0,1.3387438605063946,-0.5741441187263195,1.0,0.0,0
1.0,0.8321160592635481,0.09156369986062818,1.0,0.0,0
1.0,-0.8325181448200903,-1.2624960854789926,0.0,0.0,0
1.0,-0.10876414304459538,0.2946166832011212,0.0,1.0,0
1.0,1.6282454612165926,-0.32323722759792156,0.0,0.0,0
1.0,-0.8325181448200903,-0.1538433962651999,1.0,1.0,0
1.0,1.6282454612165926,-1.71587798227151,1.0,0.0,0
1.0,-1.2667705458853873,-2.465844666876201,0.0,1.0,0
1.0,-1.5562721465955853,0.10268746558265474,1.0,0.0,0
1.0,-0.10876414304459538,-0.6821247962812726,1.0,0.0,0
1.0,1.411119260683944,2.213434082638055,0.0,1.0,0
1.0,1.6282454612165926,-2.131626905775021,1.0,0.0,0
1.0,0.9044914594410977,-2.294178566310041,0.0,1.0,0
1.0,-0.6153919442874419,-0.4882550130846027,1.0,1.0,0
1.0,-0.03638874286704588,0.5403289030078757,0.0,1.0,0
1.0,-0.9048935449976399,0.2650153673233803,1.0,0.0,0
1.0,-1.0496443453527389,-1.4804727236847683,0.0,1.0,0
1.0,1.700620861394142,0.29073837641786987,0.0,1.0,0
1.0,1.1216176599737462,-0.11101203603620066,1.0,0.0,0
1.0,-0.7601427446425408,2.1032102365352046,0.0,1.0,1
1.0,0.9044914594410977,-1.8408651024855034,0.0,1.0,0
1.0,1.700620861394142,-1.4604163745420218,0.0,0.0,0
1.0,0.6149898587308996,-0.3305167368070021,1.0,1.0,0
1.0,1.2663684603288452,0.7493475180098812,0.0,1.0,0
1.0,-0.2535149433996944,-0.2528082549660879,0.0,0.0,0
1.0,-0.10876414304459538,-0.9172505537563049,0.0,1.0,0
1.0,1.411119260683944,-1.02643673911569,1.0,0.0,0
1.0,-0.6877673444649913,-0.08471482781724265,0.0,1.0,0
1.0,0.3978636581982511,0.03261241816192857,0.0,0.0,0
1.0,0.7597406590859986,1.0356788329242466,1.0,1.0,0
1.0,0.8321160592635481,-0.12185807786340475,0.0,0.0,0
